26.6795 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B15C152AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B15C4B94C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
55.6361 	EXP 	window1: mouseVisible = True
55.6528 	EXP 	window1: mouseVisible = False
55.6530 	EXP 	window1: mouseVisible = True
55.6692 	EXP 	window1: mouseVisible = False
55.6697 	EXP 	window1: mouseVisible = True
55.6859 	EXP 	window1: mouseVisible = False
55.6862 	EXP 	window1: mouseVisible = True
55.7024 	EXP 	window1: mouseVisible = False
55.7026 	EXP 	window1: mouseVisible = True
55.7194 	EXP 	window1: mouseVisible = False
55.7195 	EXP 	window1: mouseVisible = True
55.7358 	EXP 	window1: mouseVisible = False
55.7359 	EXP 	window1: mouseVisible = True
55.7524 	EXP 	window1: mouseVisible = False
55.7529 	EXP 	window1: mouseVisible = True
55.7689 	EXP 	window1: mouseVisible = False
55.7691 	EXP 	window1: mouseVisible = True
55.7859 	EXP 	window1: mouseVisible = False
55.7864 	EXP 	window1: mouseVisible = True
55.8026 	EXP 	window1: mouseVisible = False
55.8028 	EXP 	window1: mouseVisible = True
55.8192 	EXP 	window1: mouseVisible = False
55.8196 	EXP 	window1: mouseVisible = True
55.8359 	EXP 	window1: mouseVisible = False
55.8361 	EXP 	window1: mouseVisible = True
55.8525 	EXP 	window1: mouseVisible = False
55.8529 	EXP 	window1: mouseVisible = True
55.8694 	EXP 	window1: mouseVisible = False
55.8695 	EXP 	window1: mouseVisible = True
55.8857 	EXP 	window1: mouseVisible = False
55.8858 	EXP 	window1: mouseVisible = True
55.8861 	DATA 	Mouse: Left button down, pos=(251,551)
55.9191 	EXP 	call1: texRes = 128
55.9191 	EXP 	call3: texRes = 128
55.9191 	EXP 	call4: texRes = 128
55.9193 	EXP 	window1: mouseVisible = False
55.9197 	EXP 	window1: mouseVisible = True
55.9363 	EXP 	window1: mouseVisible = False
55.9366 	EXP 	window1: mouseVisible = True
55.9530 	EXP 	window1: mouseVisible = False
55.9532 	EXP 	window1: mouseVisible = True
55.9695 	EXP 	window1: mouseVisible = False
55.9697 	EXP 	window1: mouseVisible = True
55.9860 	EXP 	window1: mouseVisible = False
55.9865 	EXP 	window1: mouseVisible = True
56.0027 	EXP 	window1: mouseVisible = False
56.0031 	EXP 	window1: mouseVisible = True
56.0193 	EXP 	window1: mouseVisible = False
56.0195 	EXP 	window1: mouseVisible = True
56.0196 	DATA 	Mouse:  Left button up, pos=(251,551)
56.0362 	EXP 	window1: mouseVisible = False
56.0365 	EXP 	window1: mouseVisible = True
56.0607 	EXP 	window1: mouseVisible = False
56.0613 	EXP 	window1: mouseVisible = True
56.0693 	EXP 	window1: mouseVisible = False
56.0695 	EXP 	window1: mouseVisible = True
56.0862 	EXP 	window1: mouseVisible = False
56.0863 	EXP 	window1: mouseVisible = True
56.1025 	EXP 	window1: mouseVisible = False
56.1026 	EXP 	window1: mouseVisible = True
56.1192 	EXP 	window1: mouseVisible = False
56.1194 	EXP 	window1: mouseVisible = True
56.1359 	EXP 	window1: mouseVisible = False
56.1361 	EXP 	window1: mouseVisible = True
56.1873 	EXP 	window1: mouseVisible = False
56.1875 	EXP 	window1: mouseVisible = True
56.2028 	EXP 	window1: mouseVisible = False
56.2032 	EXP 	window1: mouseVisible = True
56.2193 	EXP 	window1: mouseVisible = False
56.2195 	EXP 	window1: mouseVisible = True
56.2360 	EXP 	window1: mouseVisible = False
56.2362 	EXP 	window1: mouseVisible = True
56.2528 	EXP 	window1: mouseVisible = False
56.2530 	EXP 	window1: mouseVisible = True
56.2692 	EXP 	window1: mouseVisible = False
56.2693 	EXP 	window1: mouseVisible = True
56.2856 	EXP 	window1: mouseVisible = False
56.2858 	EXP 	window1: mouseVisible = True
56.3024 	EXP 	window1: mouseVisible = False
56.3026 	EXP 	window1: mouseVisible = True
56.3190 	EXP 	window1: mouseVisible = False
56.3191 	EXP 	window1: mouseVisible = True
56.3356 	EXP 	window1: mouseVisible = False
56.3358 	EXP 	window1: mouseVisible = True
56.3904 	EXP 	window1: mouseVisible = False
56.3916 	EXP 	window1: mouseVisible = True
56.4022 	EXP 	window1: mouseVisible = False
56.4024 	EXP 	window1: mouseVisible = True
56.4192 	EXP 	window1: mouseVisible = False
56.4194 	EXP 	window1: mouseVisible = True
56.4358 	EXP 	window1: mouseVisible = False
56.4359 	EXP 	window1: mouseVisible = True
56.4527 	EXP 	window1: mouseVisible = False
56.4529 	EXP 	window1: mouseVisible = True
56.4690 	EXP 	window1: mouseVisible = False
56.4692 	EXP 	window1: mouseVisible = True
56.4859 	EXP 	window1: mouseVisible = False
56.4860 	EXP 	window1: mouseVisible = True
56.5024 	EXP 	window1: mouseVisible = False
56.5025 	EXP 	window1: mouseVisible = True
56.5190 	EXP 	window1: mouseVisible = False
56.5192 	EXP 	window1: mouseVisible = True
56.5357 	EXP 	window1: mouseVisible = False
56.5358 	EXP 	window1: mouseVisible = True
56.5777 	EXP 	window1: mouseVisible = False
56.5786 	EXP 	window1: mouseVisible = True
56.5804 	DATA 	Mouse: Left button down, pos=(710,175)
56.5855 	EXP 	window1: mouseVisible = False
56.5857 	EXP 	window1: mouseVisible = True
56.6047 	EXP 	colour1: texRes = 128
56.6047 	EXP 	colour2: texRes = 128
56.6047 	EXP 	colour3: texRes = 128
56.6048 	EXP 	window1: mouseVisible = False
56.6050 	EXP 	window1: mouseVisible = True
56.6359 	EXP 	window1: mouseVisible = False
56.6360 	EXP 	window1: mouseVisible = True
56.6362 	DATA 	Mouse:  Left button up, pos=(710,175)
56.6553 	EXP 	window1: mouseVisible = False
56.6556 	EXP 	window1: mouseVisible = True
56.6693 	EXP 	window1: mouseVisible = False
56.6695 	EXP 	window1: mouseVisible = True
56.6857 	EXP 	window1: mouseVisible = False
56.6859 	EXP 	window1: mouseVisible = True
56.7026 	EXP 	window1: mouseVisible = False
56.7033 	EXP 	window1: mouseVisible = True
56.7190 	EXP 	window1: mouseVisible = False
56.7191 	EXP 	window1: mouseVisible = True
56.7369 	EXP 	window1: mouseVisible = False
56.7371 	EXP 	window1: mouseVisible = True
56.7525 	EXP 	window1: mouseVisible = False
56.7527 	EXP 	window1: mouseVisible = True
56.7690 	EXP 	window1: mouseVisible = False
56.7691 	EXP 	window1: mouseVisible = True
56.7859 	EXP 	window1: mouseVisible = False
56.7861 	EXP 	window1: mouseVisible = True
56.8022 	EXP 	window1: mouseVisible = False
56.8023 	EXP 	window1: mouseVisible = True
56.8192 	EXP 	window1: mouseVisible = False
56.8193 	EXP 	window1: mouseVisible = True
56.8358 	EXP 	window1: mouseVisible = False
56.8359 	EXP 	window1: mouseVisible = True
56.8613 	EXP 	window1: mouseVisible = False
56.8615 	EXP 	window1: mouseVisible = True
56.8691 	EXP 	window1: mouseVisible = False
56.8692 	EXP 	window1: mouseVisible = True
56.8859 	EXP 	window1: mouseVisible = False
56.8860 	EXP 	window1: mouseVisible = True
56.9022 	EXP 	window1: mouseVisible = False
56.9023 	EXP 	window1: mouseVisible = True
56.9189 	EXP 	window1: mouseVisible = False
56.9191 	EXP 	window1: mouseVisible = True
56.9355 	EXP 	window1: mouseVisible = False
56.9357 	EXP 	window1: mouseVisible = True
56.9879 	EXP 	window1: mouseVisible = False
56.9885 	EXP 	window1: mouseVisible = True
57.0021 	EXP 	window1: mouseVisible = False
57.0023 	EXP 	window1: mouseVisible = True
57.0191 	EXP 	window1: mouseVisible = False
57.0196 	EXP 	window1: mouseVisible = True
57.0356 	EXP 	window1: mouseVisible = False
57.0358 	EXP 	window1: mouseVisible = True
57.0669 	EXP 	window1: mouseVisible = False
57.0675 	EXP 	window1: mouseVisible = True
57.0856 	EXP 	window1: mouseVisible = False
57.0858 	EXP 	window1: mouseVisible = True
57.1025 	EXP 	window1: mouseVisible = False
57.1027 	EXP 	window1: mouseVisible = True
57.1030 	DATA 	Mouse: Left button down, pos=(1004,210)
57.1168 	EXP 	New trial (rep=0, index=2): OrderedDict([('audiofile', 'audio/SiSSN_DE_Neural2-D_Kr-ro-Ei_-7db.wav'), ('duration', 5.4911), ('noise', 'SiSSN'), ('voice', 'Neural2-D'), ('words', 'Kr-ro-Ei'), ('callSign', 'Kr'), ('colour', 'ro'), ('number', 'Ei'), ('levels', '-7db'), ('trigger_start', 200), ('trigger_end', 201), ('trigger_call', 213), ('trigger_col', 223), ('trigger_num', 231), ('file', 'DE_Neural2-D_Kr-ro-Ei.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.742691482666667), ('token_1_tmin', 0.8219324303333333), ('token_1_tmax', 1.2778869183333337), ('token_2_tmin', 2.659248978666667), ('token_2_tmax', 3.03591411), ('token_3_tmin', 4.274742439333333), ('token_3_tmax', 4.742691482666667), ('rater', 'mean'), ('newidx', 13), ('block', 'SSN1')])
57.4348 	EXP 	window1: mouseVisible = False
57.4355 	EXP 	Sound sound_1 started
57.4360 	DATA 	Mouse:  Left button up, pos=(1004,210)
57.4523 	EXP 	number1: texRes = 128
57.4523 	EXP 	number2: texRes = 128
57.4523 	EXP 	number3: texRes = 128
57.4523 	EXP 	blankScreenAfterResponse: autoDraw = True
57.4523 	EXP 	blankScreen: autoDraw = False
57.4523 	EXP 	call1: autoDraw = False
57.4523 	EXP 	call2: autoDraw = False
57.4523 	EXP 	call3: autoDraw = False
57.4523 	EXP 	call4: autoDraw = False
57.4523 	EXP 	colour1: autoDraw = False
57.4523 	EXP 	colour2: autoDraw = False
57.4523 	EXP 	colour3: autoDraw = False
57.4523 	EXP 	colour4: autoDraw = False
57.4523 	EXP 	number1: autoDraw = False
57.4523 	EXP 	number2: autoDraw = False
57.4523 	EXP 	number3: autoDraw = False
57.4523 	EXP 	number4: autoDraw = False
57.4523 	EXP 	blankScreenAfterResponse: autoDraw = False
57.4523 	EXP 	fixation: autoDraw = True
62.4992 	EXP 	Sound sound_1 reached end of file
62.5646 	EXP 	window1: mouseVisible = False
62.5838 	EXP 	fixation: autoDraw = False
62.5838 	EXP 	screenAfterAudio: autoDraw = True
62.5838 	EXP 	screenAfterAudio: autoDraw = False
62.5838 	EXP 	fixation: autoDraw = False
62.5838 	EXP 	screenAfterAudio: autoDraw = False
62.5838 	EXP 	call1: texRes = 128
62.5838 	EXP 	call2: texRes = 128
62.5838 	EXP 	call3: texRes = 128
62.5838 	EXP 	call4: texRes = 128
62.5838 	EXP 	colour1: texRes = 128
62.5838 	EXP 	colour2: texRes = 128
62.5838 	EXP 	colour3: texRes = 128
62.5838 	EXP 	colour4: texRes = 128
62.5838 	EXP 	number1: texRes = 128
62.5838 	EXP 	number2: texRes = 128
62.5838 	EXP 	number3: texRes = 128
62.5838 	EXP 	number4: texRes = 128
62.5838 	EXP 	blankScreen: autoDraw = True
62.5840 	EXP 	window1: mouseVisible = False
62.6005 	EXP 	window1: mouseVisible = False
62.6171 	EXP 	window1: mouseVisible = False
62.6338 	EXP 	window1: mouseVisible = False
62.6505 	EXP 	window1: mouseVisible = False
62.6671 	EXP 	window1: mouseVisible = False
62.6836 	EXP 	window1: mouseVisible = False
62.7001 	EXP 	window1: mouseVisible = False
62.7170 	EXP 	window1: mouseVisible = False
62.7336 	EXP 	window1: mouseVisible = False
62.7501 	EXP 	window1: mouseVisible = False
62.7669 	EXP 	window1: mouseVisible = False
62.7836 	EXP 	window1: mouseVisible = False
62.8002 	EXP 	window1: mouseVisible = False
62.8169 	EXP 	window1: mouseVisible = False
62.8335 	EXP 	window1: mouseVisible = False
62.8501 	EXP 	window1: mouseVisible = False
62.8668 	EXP 	window1: mouseVisible = False
62.8836 	EXP 	window1: mouseVisible = False
62.9002 	EXP 	window1: mouseVisible = False
62.9168 	EXP 	window1: mouseVisible = False
62.9338 	EXP 	window1: mouseVisible = False
62.9506 	EXP 	window1: mouseVisible = False
62.9669 	EXP 	window1: mouseVisible = False
62.9835 	EXP 	window1: mouseVisible = False
63.0002 	EXP 	window1: mouseVisible = False
63.0168 	EXP 	window1: mouseVisible = False
63.0334 	EXP 	window1: mouseVisible = False
63.0500 	EXP 	window1: mouseVisible = False
63.0669 	EXP 	window1: mouseVisible = False
63.0833 	EXP 	window1: mouseVisible = False
63.1001 	EXP 	window1: mouseVisible = False
63.1168 	EXP 	window1: mouseVisible = False
63.1336 	EXP 	window1: mouseVisible = False
63.1499 	EXP 	window1: mouseVisible = False
63.1668 	EXP 	window1: mouseVisible = False
63.1836 	EXP 	window1: mouseVisible = False
63.2000 	EXP 	window1: mouseVisible = False
63.2168 	EXP 	window1: mouseVisible = False
63.2333 	EXP 	window1: mouseVisible = False
63.2499 	EXP 	window1: mouseVisible = False
63.2668 	EXP 	window1: mouseVisible = False
63.2834 	EXP 	window1: mouseVisible = False
63.3004 	EXP 	window1: mouseVisible = False
63.3167 	EXP 	window1: mouseVisible = False
63.3334 	EXP 	window1: mouseVisible = False
63.3499 	EXP 	window1: mouseVisible = False
63.3668 	EXP 	window1: mouseVisible = False
63.3834 	EXP 	window1: mouseVisible = False
63.4001 	EXP 	window1: mouseVisible = False
63.4168 	EXP 	window1: mouseVisible = False
63.4334 	EXP 	window1: mouseVisible = False
63.4499 	EXP 	window1: mouseVisible = False
63.4668 	EXP 	window1: mouseVisible = False
63.4832 	EXP 	window1: mouseVisible = False
63.5001 	EXP 	window1: mouseVisible = False
63.5167 	EXP 	window1: mouseVisible = False
63.5334 	EXP 	window1: mouseVisible = False
63.5499 	EXP 	window1: mouseVisible = False
63.5668 	EXP 	window1: mouseVisible = False
63.5827 	EXP 	blankScreen: autoDraw = False
63.5827 	EXP 	call1: autoDraw = True
63.5827 	EXP 	call2: autoDraw = True
63.5827 	EXP 	call3: autoDraw = True
63.5827 	EXP 	call4: autoDraw = True
63.5827 	EXP 	colour1: autoDraw = True
63.5827 	EXP 	colour2: autoDraw = True
63.5827 	EXP 	colour3: autoDraw = True
63.5827 	EXP 	colour4: autoDraw = True
63.5827 	EXP 	number1: autoDraw = True
63.5827 	EXP 	number2: autoDraw = True
63.5827 	EXP 	number3: autoDraw = True
63.5827 	EXP 	number4: autoDraw = True
63.5828 	EXP 	window1: mouseVisible = False
63.5830 	EXP 	window1: mouseVisible = True
63.6001 	EXP 	window1: mouseVisible = False
63.6003 	EXP 	window1: mouseVisible = True
63.6167 	EXP 	window1: mouseVisible = False
63.6169 	EXP 	window1: mouseVisible = True
63.6335 	EXP 	window1: mouseVisible = False
63.6337 	EXP 	window1: mouseVisible = True
63.7070 	EXP 	window1: mouseVisible = False
63.7076 	EXP 	window1: mouseVisible = True
63.7168 	EXP 	window1: mouseVisible = False
63.7169 	EXP 	window1: mouseVisible = True
63.7331 	EXP 	window1: mouseVisible = False
63.7333 	EXP 	window1: mouseVisible = True
63.7497 	EXP 	window1: mouseVisible = False
63.7499 	EXP 	window1: mouseVisible = True
63.7667 	EXP 	window1: mouseVisible = False
63.7671 	EXP 	window1: mouseVisible = True
63.7832 	EXP 	window1: mouseVisible = False
63.7834 	EXP 	window1: mouseVisible = True
63.8001 	EXP 	window1: mouseVisible = False
63.8002 	EXP 	window1: mouseVisible = True
63.8168 	EXP 	window1: mouseVisible = False
63.8170 	EXP 	window1: mouseVisible = True
63.8333 	EXP 	window1: mouseVisible = False
63.8337 	EXP 	window1: mouseVisible = True
63.8827 	EXP 	window1: mouseVisible = False
63.8830 	EXP 	window1: mouseVisible = True
63.9006 	EXP 	window1: mouseVisible = False
63.9007 	EXP 	window1: mouseVisible = True
63.9167 	EXP 	window1: mouseVisible = False
63.9169 	EXP 	window1: mouseVisible = True
63.9333 	EXP 	window1: mouseVisible = False
63.9334 	EXP 	window1: mouseVisible = True
63.9508 	EXP 	window1: mouseVisible = False
63.9510 	EXP 	window1: mouseVisible = True
63.9668 	EXP 	window1: mouseVisible = False
63.9669 	EXP 	window1: mouseVisible = True
63.9833 	EXP 	window1: mouseVisible = False
63.9835 	EXP 	window1: mouseVisible = True
64.0000 	EXP 	window1: mouseVisible = False
64.0001 	EXP 	window1: mouseVisible = True
64.0171 	EXP 	window1: mouseVisible = False
64.0173 	EXP 	window1: mouseVisible = True
64.0333 	EXP 	window1: mouseVisible = False
64.0335 	EXP 	window1: mouseVisible = True
64.0508 	EXP 	window1: mouseVisible = False
64.0509 	EXP 	window1: mouseVisible = True
64.0670 	EXP 	window1: mouseVisible = False
64.0674 	EXP 	window1: mouseVisible = True
64.0834 	EXP 	window1: mouseVisible = False
64.0836 	EXP 	window1: mouseVisible = True
64.1004 	EXP 	window1: mouseVisible = False
64.1007 	EXP 	window1: mouseVisible = True
64.1168 	EXP 	window1: mouseVisible = False
64.1169 	EXP 	window1: mouseVisible = True
64.1337 	EXP 	window1: mouseVisible = False
64.1339 	EXP 	window1: mouseVisible = True
64.1507 	EXP 	window1: mouseVisible = False
64.1509 	EXP 	window1: mouseVisible = True
64.1663 	EXP 	window1: mouseVisible = False
64.1664 	EXP 	window1: mouseVisible = True
64.1830 	EXP 	window1: mouseVisible = False
64.1831 	EXP 	window1: mouseVisible = True
64.1997 	EXP 	window1: mouseVisible = False
64.1999 	EXP 	window1: mouseVisible = True
64.2164 	EXP 	window1: mouseVisible = False
64.2166 	EXP 	window1: mouseVisible = True
64.2334 	EXP 	window1: mouseVisible = False
64.2336 	EXP 	window1: mouseVisible = True
64.2494 	EXP 	window1: mouseVisible = False
64.2913 	EXP 	window1: mouseVisible = True
64.3001 	EXP 	window1: mouseVisible = False
64.3003 	EXP 	window1: mouseVisible = True
64.3166 	EXP 	window1: mouseVisible = False
64.3172 	EXP 	window1: mouseVisible = True
64.3331 	EXP 	window1: mouseVisible = False
64.3336 	EXP 	window1: mouseVisible = True
64.3866 	EXP 	window1: mouseVisible = False
64.3872 	EXP 	window1: mouseVisible = True
64.4000 	EXP 	window1: mouseVisible = False
64.4002 	EXP 	window1: mouseVisible = True
64.4169 	EXP 	window1: mouseVisible = False
64.4174 	EXP 	window1: mouseVisible = True
64.4334 	EXP 	window1: mouseVisible = False
64.4336 	EXP 	window1: mouseVisible = True
64.4639 	EXP 	window1: mouseVisible = False
64.4641 	EXP 	window1: mouseVisible = True
64.4832 	EXP 	window1: mouseVisible = False
64.4834 	EXP 	window1: mouseVisible = True
64.4836 	DATA 	Mouse: Left button down, pos=(170,582)
64.5163 	EXP 	call1: texRes = 128
64.5163 	EXP 	call3: texRes = 128
64.5163 	EXP 	call4: texRes = 128
64.5165 	EXP 	window1: mouseVisible = False
64.5167 	EXP 	window1: mouseVisible = True
64.5336 	EXP 	window1: mouseVisible = False
64.5337 	EXP 	window1: mouseVisible = True
64.5508 	EXP 	window1: mouseVisible = False
64.5509 	EXP 	window1: mouseVisible = True
64.5667 	EXP 	window1: mouseVisible = False
64.5669 	EXP 	window1: mouseVisible = True
64.5671 	DATA 	Mouse:  Left button up, pos=(170,582)
64.5834 	EXP 	window1: mouseVisible = False
64.5836 	EXP 	window1: mouseVisible = True
64.6002 	EXP 	window1: mouseVisible = False
64.6007 	EXP 	window1: mouseVisible = True
64.6165 	EXP 	window1: mouseVisible = False
64.6167 	EXP 	window1: mouseVisible = True
64.6334 	EXP 	window1: mouseVisible = False
64.6336 	EXP 	window1: mouseVisible = True
64.7004 	EXP 	window1: mouseVisible = False
64.7006 	EXP 	window1: mouseVisible = True
64.7164 	EXP 	window1: mouseVisible = False
64.7167 	EXP 	window1: mouseVisible = True
64.7332 	EXP 	window1: mouseVisible = False
64.7334 	EXP 	window1: mouseVisible = True
64.7498 	EXP 	window1: mouseVisible = False
64.7952 	EXP 	window1: mouseVisible = True
64.8163 	EXP 	window1: mouseVisible = False
64.8167 	EXP 	window1: mouseVisible = True
64.8330 	EXP 	window1: mouseVisible = False
64.8331 	EXP 	window1: mouseVisible = True
64.8499 	EXP 	window1: mouseVisible = False
64.8508 	EXP 	window1: mouseVisible = True
64.8665 	EXP 	window1: mouseVisible = False
64.8667 	EXP 	window1: mouseVisible = True
64.8834 	EXP 	window1: mouseVisible = False
64.8837 	EXP 	window1: mouseVisible = True
64.8997 	EXP 	window1: mouseVisible = False
64.8999 	EXP 	window1: mouseVisible = True
64.9165 	EXP 	window1: mouseVisible = False
64.9170 	EXP 	window1: mouseVisible = True
64.9332 	EXP 	window1: mouseVisible = False
64.9340 	EXP 	window1: mouseVisible = True
64.9496 	EXP 	window1: mouseVisible = False
64.9498 	EXP 	window1: mouseVisible = True
64.9667 	EXP 	window1: mouseVisible = False
64.9668 	EXP 	window1: mouseVisible = True
64.9835 	EXP 	window1: mouseVisible = False
64.9837 	EXP 	window1: mouseVisible = True
64.9998 	EXP 	window1: mouseVisible = False
65.0001 	EXP 	window1: mouseVisible = True
65.0165 	EXP 	window1: mouseVisible = False
65.0166 	EXP 	window1: mouseVisible = True
65.0332 	EXP 	window1: mouseVisible = False
65.0337 	EXP 	window1: mouseVisible = True
65.0508 	EXP 	window1: mouseVisible = False
65.0510 	EXP 	window1: mouseVisible = True
65.0665 	EXP 	window1: mouseVisible = False
65.0668 	EXP 	window1: mouseVisible = True
65.0831 	EXP 	window1: mouseVisible = False
65.0833 	EXP 	window1: mouseVisible = True
65.0993 	EXP 	window1: mouseVisible = False
65.0995 	EXP 	window1: mouseVisible = True
65.0997 	DATA 	Mouse: Left button down, pos=(571,631)
65.1330 	EXP 	colour1: texRes = 128
65.1330 	EXP 	colour3: texRes = 128
65.1330 	EXP 	colour4: texRes = 128
65.1331 	EXP 	window1: mouseVisible = False
65.1337 	EXP 	window1: mouseVisible = True
65.1498 	EXP 	window1: mouseVisible = False
65.1503 	EXP 	window1: mouseVisible = True
65.1672 	EXP 	window1: mouseVisible = False
65.1676 	EXP 	window1: mouseVisible = True
65.1681 	DATA 	Mouse:  Left button up, pos=(571,631)
65.1829 	EXP 	window1: mouseVisible = False
65.1831 	EXP 	window1: mouseVisible = True
65.1998 	EXP 	window1: mouseVisible = False
65.2000 	EXP 	window1: mouseVisible = True
65.2166 	EXP 	window1: mouseVisible = False
65.2167 	EXP 	window1: mouseVisible = True
65.2330 	EXP 	window1: mouseVisible = False
65.2331 	EXP 	window1: mouseVisible = True
65.2497 	EXP 	window1: mouseVisible = False
65.2501 	EXP 	window1: mouseVisible = True
65.2660 	EXP 	window1: mouseVisible = False
65.2662 	EXP 	window1: mouseVisible = True
65.2828 	EXP 	window1: mouseVisible = False
65.2830 	EXP 	window1: mouseVisible = True
65.2993 	EXP 	window1: mouseVisible = False
65.2995 	EXP 	window1: mouseVisible = True
65.3159 	EXP 	window1: mouseVisible = False
65.3162 	EXP 	window1: mouseVisible = True
65.3331 	EXP 	window1: mouseVisible = False
65.3333 	EXP 	window1: mouseVisible = True
65.3496 	EXP 	window1: mouseVisible = False
65.3499 	EXP 	window1: mouseVisible = True
65.3663 	EXP 	window1: mouseVisible = False
65.3670 	EXP 	window1: mouseVisible = True
65.3831 	EXP 	window1: mouseVisible = False
65.3832 	EXP 	window1: mouseVisible = True
65.3996 	EXP 	window1: mouseVisible = False
65.3997 	EXP 	window1: mouseVisible = True
65.4163 	EXP 	window1: mouseVisible = False
65.4167 	EXP 	window1: mouseVisible = True
65.4328 	EXP 	window1: mouseVisible = False
65.4330 	EXP 	window1: mouseVisible = True
65.4494 	EXP 	window1: mouseVisible = False
65.4496 	EXP 	window1: mouseVisible = True
65.4663 	EXP 	window1: mouseVisible = False
65.4664 	EXP 	window1: mouseVisible = True
65.4831 	EXP 	window1: mouseVisible = False
65.4833 	EXP 	window1: mouseVisible = True
65.4993 	EXP 	window1: mouseVisible = False
65.4995 	EXP 	window1: mouseVisible = True
65.5157 	EXP 	window1: mouseVisible = False
65.5158 	EXP 	window1: mouseVisible = True
65.5329 	EXP 	window1: mouseVisible = False
65.5331 	EXP 	window1: mouseVisible = True
65.5493 	EXP 	window1: mouseVisible = False
65.5494 	EXP 	window1: mouseVisible = True
65.5659 	EXP 	window1: mouseVisible = False
65.5661 	EXP 	window1: mouseVisible = True
65.5824 	EXP 	window1: mouseVisible = False
65.5827 	EXP 	window1: mouseVisible = True
65.5992 	EXP 	window1: mouseVisible = False
65.5994 	EXP 	window1: mouseVisible = True
65.6161 	EXP 	window1: mouseVisible = False
65.6162 	EXP 	window1: mouseVisible = True
65.6328 	EXP 	window1: mouseVisible = False
65.6331 	EXP 	window1: mouseVisible = True
65.6494 	EXP 	window1: mouseVisible = False
65.6496 	EXP 	window1: mouseVisible = True
65.6659 	EXP 	window1: mouseVisible = False
65.6661 	EXP 	window1: mouseVisible = True
65.6829 	EXP 	window1: mouseVisible = False
65.6831 	EXP 	window1: mouseVisible = True
65.6993 	EXP 	window1: mouseVisible = False
65.6998 	EXP 	window1: mouseVisible = True
65.7028 	DATA 	Mouse: Left button down, pos=(963,654)
65.7162 	EXP 	window1: mouseVisible = False
65.7164 	EXP 	window1: mouseVisible = True
65.7321 	EXP 	New trial (rep=0, index=3): OrderedDict([('audiofile', 'audio/SiSSN_DE_Neural2-D_Dr-gr-Dr_-7db.wav'), ('duration', 5.3868), ('noise', 'SiSSN'), ('voice', 'Neural2-D'), ('words', 'Dr-gr-Dr'), ('callSign', 'Dr'), ('colour', 'gr'), ('number', 'Dr'), ('levels', '-7db'), ('trigger_start', 200), ('trigger_end', 201), ('trigger_call', 212), ('trigger_col', 222), ('trigger_num', 233), ('file', 'DE_Neural2-D_Dr-gr-Dr.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.632784757333333), ('token_1_tmin', 0.83930312), ('token_1_tmax', 1.3121020120000002), ('token_2_tmin', 2.687137225666667), ('token_2_tmax', 3.093036977), ('token_3_tmin', 4.368038200333333), ('token_3_tmax', 4.632784757333333), ('rater', 'mean'), ('newidx', 10), ('block', 'SSN1')])
65.7643 	EXP 	window1: mouseVisible = False
65.7660 	EXP 	Sound sound_1 started
65.7824 	EXP 	number1: texRes = 128
65.7824 	EXP 	number3: texRes = 128
65.7824 	EXP 	number4: texRes = 128
65.7824 	EXP 	blankScreenAfterResponse: autoDraw = True
65.7824 	EXP 	blankScreen: autoDraw = False
65.7824 	EXP 	call1: autoDraw = False
65.7824 	EXP 	call2: autoDraw = False
65.7824 	EXP 	call3: autoDraw = False
65.7824 	EXP 	call4: autoDraw = False
65.7824 	EXP 	colour1: autoDraw = False
65.7824 	EXP 	colour2: autoDraw = False
65.7824 	EXP 	colour3: autoDraw = False
65.7824 	EXP 	colour4: autoDraw = False
65.7824 	EXP 	number1: autoDraw = False
65.7824 	EXP 	number2: autoDraw = False
65.7824 	EXP 	number3: autoDraw = False
65.7824 	EXP 	number4: autoDraw = False
65.7824 	EXP 	blankScreenAfterResponse: autoDraw = False
65.7824 	EXP 	fixation: autoDraw = True
65.8170 	DATA 	Mouse:  Left button up, pos=(964,654)
68.3003 	DATA 	Keypress: escape
70.6990 	EXP 	window1: mouseVisible = True
