8.5997 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001284D812AC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001284DB85730>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.8759 	EXP 	window1: mouseVisible = False
28.8760 	EXP 	window1: mouseVisible = True
28.8926 	EXP 	window1: mouseVisible = False
28.8927 	EXP 	window1: mouseVisible = True
28.9094 	EXP 	window1: mouseVisible = False
28.9096 	EXP 	window1: mouseVisible = True
28.9259 	EXP 	window1: mouseVisible = False
28.9261 	EXP 	window1: mouseVisible = True
28.9426 	EXP 	window1: mouseVisible = False
28.9428 	EXP 	window1: mouseVisible = True
28.9593 	EXP 	window1: mouseVisible = False
28.9595 	EXP 	window1: mouseVisible = True
28.9759 	EXP 	window1: mouseVisible = False
28.9763 	EXP 	window1: mouseVisible = True
28.9926 	EXP 	window1: mouseVisible = False
28.9927 	EXP 	window1: mouseVisible = True
29.0093 	EXP 	window1: mouseVisible = False
29.0099 	EXP 	window1: mouseVisible = True
29.0260 	EXP 	window1: mouseVisible = False
29.0262 	EXP 	window1: mouseVisible = True
29.0425 	EXP 	window1: mouseVisible = False
29.0431 	EXP 	window1: mouseVisible = True
29.0592 	EXP 	window1: mouseVisible = False
29.0594 	EXP 	window1: mouseVisible = True
29.0759 	EXP 	window1: mouseVisible = False
29.0765 	EXP 	window1: mouseVisible = True
29.0928 	EXP 	window1: mouseVisible = False
29.0932 	EXP 	window1: mouseVisible = True
29.1096 	EXP 	window1: mouseVisible = False
29.1097 	EXP 	window1: mouseVisible = True
29.1259 	EXP 	window1: mouseVisible = False
29.1262 	EXP 	window1: mouseVisible = True
29.1422 	EXP 	window1: mouseVisible = False
29.1423 	EXP 	window1: mouseVisible = True
29.1590 	EXP 	window1: mouseVisible = False
29.1592 	EXP 	window1: mouseVisible = True
29.1758 	EXP 	window1: mouseVisible = False
29.1760 	EXP 	window1: mouseVisible = True
29.1927 	EXP 	window1: mouseVisible = False
29.1928 	EXP 	window1: mouseVisible = True
29.2091 	EXP 	window1: mouseVisible = False
29.2092 	EXP 	window1: mouseVisible = True
29.2258 	EXP 	window1: mouseVisible = False
29.2260 	EXP 	window1: mouseVisible = True
29.2426 	EXP 	window1: mouseVisible = False
29.2428 	EXP 	window1: mouseVisible = True
29.2593 	EXP 	window1: mouseVisible = False
29.2599 	EXP 	window1: mouseVisible = True
29.2759 	EXP 	window1: mouseVisible = False
29.2761 	EXP 	window1: mouseVisible = True
29.2923 	EXP 	window1: mouseVisible = False
29.2930 	EXP 	window1: mouseVisible = True
29.3092 	EXP 	window1: mouseVisible = False
29.3103 	EXP 	window1: mouseVisible = True
29.3260 	EXP 	window1: mouseVisible = False
29.3261 	EXP 	window1: mouseVisible = True
29.3425 	EXP 	window1: mouseVisible = False
29.3426 	EXP 	window1: mouseVisible = True
29.3593 	EXP 	window1: mouseVisible = False
29.3594 	EXP 	window1: mouseVisible = True
29.3758 	EXP 	window1: mouseVisible = False
29.3761 	EXP 	window1: mouseVisible = True
29.3925 	EXP 	window1: mouseVisible = False
29.3927 	EXP 	window1: mouseVisible = True
29.4092 	EXP 	window1: mouseVisible = False
29.4094 	EXP 	window1: mouseVisible = True
29.4259 	EXP 	window1: mouseVisible = False
29.4261 	EXP 	window1: mouseVisible = True
29.4424 	EXP 	window1: mouseVisible = False
29.4426 	EXP 	window1: mouseVisible = True
29.4591 	EXP 	window1: mouseVisible = False
29.4593 	EXP 	window1: mouseVisible = True
29.4758 	EXP 	window1: mouseVisible = False
29.4764 	EXP 	window1: mouseVisible = True
29.4925 	EXP 	window1: mouseVisible = False
29.4929 	EXP 	window1: mouseVisible = True
29.5090 	EXP 	window1: mouseVisible = False
29.5097 	EXP 	window1: mouseVisible = True
29.5258 	EXP 	window1: mouseVisible = False
29.5267 	EXP 	window1: mouseVisible = True
29.5425 	EXP 	window1: mouseVisible = False
29.5428 	EXP 	window1: mouseVisible = True
29.5590 	EXP 	window1: mouseVisible = False
29.5592 	EXP 	window1: mouseVisible = True
29.5755 	EXP 	window1: mouseVisible = False
29.5757 	EXP 	window1: mouseVisible = True
29.5925 	EXP 	window1: mouseVisible = False
29.5926 	EXP 	window1: mouseVisible = True
29.6089 	EXP 	window1: mouseVisible = False
29.6094 	EXP 	window1: mouseVisible = True
29.6258 	EXP 	window1: mouseVisible = False
29.6260 	EXP 	window1: mouseVisible = True
29.6422 	EXP 	window1: mouseVisible = False
29.6427 	EXP 	window1: mouseVisible = True
29.6585 	EXP 	window1: mouseVisible = False
29.6587 	EXP 	window1: mouseVisible = True
29.6757 	EXP 	window1: mouseVisible = False
29.6764 	EXP 	window1: mouseVisible = True
29.6928 	EXP 	window1: mouseVisible = False
29.6929 	EXP 	window1: mouseVisible = True
29.7092 	EXP 	window1: mouseVisible = False
29.7094 	EXP 	window1: mouseVisible = True
29.7259 	EXP 	window1: mouseVisible = False
29.7261 	EXP 	window1: mouseVisible = True
29.7425 	EXP 	window1: mouseVisible = False
29.7427 	EXP 	window1: mouseVisible = True
29.7594 	EXP 	window1: mouseVisible = False
29.7600 	EXP 	window1: mouseVisible = True
29.7761 	EXP 	window1: mouseVisible = False
29.7763 	EXP 	window1: mouseVisible = True
29.7924 	EXP 	window1: mouseVisible = False
29.7927 	EXP 	window1: mouseVisible = True
29.8093 	EXP 	window1: mouseVisible = False
29.8094 	EXP 	window1: mouseVisible = True
29.8258 	EXP 	window1: mouseVisible = False
29.8259 	EXP 	window1: mouseVisible = True
29.8422 	EXP 	window1: mouseVisible = False
29.8423 	EXP 	window1: mouseVisible = True
29.8590 	EXP 	window1: mouseVisible = False
29.8591 	EXP 	window1: mouseVisible = True
29.8756 	EXP 	window1: mouseVisible = False
29.8760 	EXP 	window1: mouseVisible = True
29.8924 	EXP 	window1: mouseVisible = False
29.8925 	EXP 	window1: mouseVisible = True
29.9091 	EXP 	window1: mouseVisible = False
29.9093 	EXP 	window1: mouseVisible = True
29.9259 	EXP 	window1: mouseVisible = False
29.9260 	EXP 	window1: mouseVisible = True
29.9426 	EXP 	window1: mouseVisible = False
29.9427 	EXP 	window1: mouseVisible = True
29.9592 	EXP 	window1: mouseVisible = False
29.9594 	EXP 	window1: mouseVisible = True
29.9631 	EXP 	New trial (rep=0, index=1): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-F_Kr-ro-Dr_0.7p.wav'), ('duration', 4.8714), ('noise', 'NV'), ('voice', 'Neural2-F'), ('words', 'Kr-ro-Dr'), ('callSign', 'Kr'), ('colour', 'ro'), ('number', 'Dr'), ('levels', '0.7p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 113), ('trigger_col', 123), ('trigger_num', 133), ('file', 'DE_Neural2-F_Kr-ro-Dr.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.138714948333334), ('token_1_tmin', 0.7045109223333333), ('token_1_tmax', 1.2306902993333333), ('token_2_tmin', 2.2253968463333336), ('token_2_tmax', 2.585270111333333), ('token_3_tmin', 3.8004228006666665), ('token_3_tmax', 4.138714948333334), ('rater', 'mean'), ('newidx', 3), ('block', 'NV1')])
30.0011 	EXP 	window1: mouseVisible = False
30.0091 	EXP 	Sound sound_1 started
30.0024 	DATA 	Mouse: Left button down, pos=(219,370)
30.0085 	EXP 	blankScreen: autoDraw = False
30.0085 	EXP 	call1: autoDraw = False
30.0085 	EXP 	call2: autoDraw = False
30.0085 	EXP 	call3: autoDraw = False
30.0085 	EXP 	call4: autoDraw = False
30.0085 	EXP 	colour1: autoDraw = False
30.0085 	EXP 	colour2: autoDraw = False
30.0085 	EXP 	colour3: autoDraw = False
30.0085 	EXP 	colour4: autoDraw = False
30.0085 	EXP 	number1: autoDraw = False
30.0085 	EXP 	number2: autoDraw = False
30.0085 	EXP 	number3: autoDraw = False
30.0085 	EXP 	number4: autoDraw = False
30.0085 	EXP 	blankScreenAfterResponse: autoDraw = False
30.0085 	EXP 	fixation: autoDraw = True
30.1100 	DATA 	Mouse:  Left button up, pos=(219,370)
34.4865 	EXP 	Sound sound_1 reached end of file
35.3437 	EXP 	window1: mouseVisible = False
35.3575 	EXP 	fixation: autoDraw = False
35.3575 	EXP 	screenAfterAudio: autoDraw = True
35.3575 	EXP 	screenAfterAudio: autoDraw = False
35.3575 	EXP 	fixation: autoDraw = False
35.3575 	EXP 	screenAfterAudio: autoDraw = False
35.3575 	EXP 	call1: texRes = 128
35.3575 	EXP 	call2: texRes = 128
35.3575 	EXP 	call3: texRes = 128
35.3575 	EXP 	call4: texRes = 128
35.3575 	EXP 	colour1: texRes = 128
35.3575 	EXP 	colour2: texRes = 128
35.3575 	EXP 	colour3: texRes = 128
35.3575 	EXP 	colour4: texRes = 128
35.3575 	EXP 	number1: texRes = 128
35.3575 	EXP 	number2: texRes = 128
35.3575 	EXP 	number3: texRes = 128
35.3575 	EXP 	number4: texRes = 128
35.3575 	EXP 	blankScreen: autoDraw = True
35.3576 	EXP 	window1: mouseVisible = False
35.3739 	EXP 	window1: mouseVisible = False
35.3908 	EXP 	window1: mouseVisible = False
35.4075 	EXP 	window1: mouseVisible = False
35.4238 	EXP 	window1: mouseVisible = False
35.4403 	EXP 	window1: mouseVisible = False
35.4570 	EXP 	window1: mouseVisible = False
35.4736 	EXP 	window1: mouseVisible = False
35.4904 	EXP 	window1: mouseVisible = False
35.5072 	EXP 	window1: mouseVisible = False
35.5236 	EXP 	window1: mouseVisible = False
35.5403 	EXP 	window1: mouseVisible = False
35.5571 	EXP 	window1: mouseVisible = False
35.5735 	EXP 	window1: mouseVisible = False
35.5902 	EXP 	window1: mouseVisible = False
35.6070 	EXP 	window1: mouseVisible = False
35.6238 	EXP 	window1: mouseVisible = False
35.6404 	EXP 	window1: mouseVisible = False
35.6570 	EXP 	window1: mouseVisible = False
35.6739 	EXP 	window1: mouseVisible = False
35.6903 	EXP 	window1: mouseVisible = False
35.7069 	EXP 	window1: mouseVisible = False
35.7236 	EXP 	window1: mouseVisible = False
35.7401 	EXP 	window1: mouseVisible = False
35.7570 	EXP 	window1: mouseVisible = False
35.7737 	EXP 	window1: mouseVisible = False
35.7903 	EXP 	window1: mouseVisible = False
35.8069 	EXP 	window1: mouseVisible = False
35.8237 	EXP 	window1: mouseVisible = False
35.8403 	EXP 	window1: mouseVisible = False
35.8568 	EXP 	window1: mouseVisible = False
35.8736 	EXP 	window1: mouseVisible = False
35.8901 	EXP 	window1: mouseVisible = False
35.9072 	EXP 	window1: mouseVisible = False
35.9234 	EXP 	window1: mouseVisible = False
35.9402 	EXP 	window1: mouseVisible = False
35.9569 	EXP 	window1: mouseVisible = False
35.9736 	EXP 	window1: mouseVisible = False
35.9905 	EXP 	window1: mouseVisible = False
36.0066 	EXP 	window1: mouseVisible = False
36.0233 	EXP 	window1: mouseVisible = False
36.0401 	EXP 	window1: mouseVisible = False
36.0569 	EXP 	window1: mouseVisible = False
36.0737 	EXP 	window1: mouseVisible = False
36.0902 	EXP 	window1: mouseVisible = False
36.1068 	EXP 	window1: mouseVisible = False
36.1235 	EXP 	window1: mouseVisible = False
36.1402 	EXP 	window1: mouseVisible = False
36.1569 	EXP 	window1: mouseVisible = False
36.1736 	EXP 	window1: mouseVisible = False
36.1901 	EXP 	window1: mouseVisible = False
36.2069 	EXP 	window1: mouseVisible = False
36.2234 	EXP 	window1: mouseVisible = False
36.2402 	EXP 	window1: mouseVisible = False
36.2567 	EXP 	window1: mouseVisible = False
36.2735 	EXP 	window1: mouseVisible = False
36.2900 	EXP 	window1: mouseVisible = False
36.3068 	EXP 	window1: mouseVisible = False
36.3231 	EXP 	window1: mouseVisible = False
36.3398 	EXP 	window1: mouseVisible = False
36.3568 	EXP 	window1: mouseVisible = False
36.3727 	EXP 	blankScreen: autoDraw = False
36.3727 	EXP 	call1: autoDraw = True
36.3727 	EXP 	call2: autoDraw = True
36.3727 	EXP 	call3: autoDraw = True
36.3727 	EXP 	call4: autoDraw = True
36.3727 	EXP 	colour1: autoDraw = True
36.3727 	EXP 	colour2: autoDraw = True
36.3727 	EXP 	colour3: autoDraw = True
36.3727 	EXP 	colour4: autoDraw = True
36.3727 	EXP 	number1: autoDraw = True
36.3727 	EXP 	number2: autoDraw = True
36.3727 	EXP 	number3: autoDraw = True
36.3727 	EXP 	number4: autoDraw = True
36.3728 	EXP 	window1: mouseVisible = False
36.3827 	EXP 	window1: mouseVisible = True
36.3904 	EXP 	window1: mouseVisible = False
36.3911 	EXP 	window1: mouseVisible = True
36.4071 	EXP 	window1: mouseVisible = False
36.4074 	EXP 	window1: mouseVisible = True
36.4236 	EXP 	window1: mouseVisible = False
36.4242 	EXP 	window1: mouseVisible = True
36.4401 	EXP 	window1: mouseVisible = False
36.4405 	EXP 	window1: mouseVisible = True
36.4569 	EXP 	window1: mouseVisible = False
36.4576 	EXP 	window1: mouseVisible = True
36.5074 	EXP 	window1: mouseVisible = False
36.5081 	EXP 	window1: mouseVisible = True
36.5237 	EXP 	window1: mouseVisible = False
36.5239 	EXP 	window1: mouseVisible = True
36.5404 	EXP 	window1: mouseVisible = False
36.5414 	EXP 	window1: mouseVisible = True
36.5572 	EXP 	window1: mouseVisible = False
36.5574 	EXP 	window1: mouseVisible = True
36.5740 	EXP 	window1: mouseVisible = False
36.5742 	EXP 	window1: mouseVisible = True
36.5901 	EXP 	window1: mouseVisible = False
36.5903 	EXP 	window1: mouseVisible = True
36.6071 	EXP 	window1: mouseVisible = False
36.6073 	EXP 	window1: mouseVisible = True
36.6235 	EXP 	window1: mouseVisible = False
36.6241 	EXP 	window1: mouseVisible = True
36.6403 	EXP 	window1: mouseVisible = False
36.6405 	EXP 	window1: mouseVisible = True
36.6568 	EXP 	window1: mouseVisible = False
36.6578 	EXP 	window1: mouseVisible = True
36.7112 	EXP 	window1: mouseVisible = False
36.7118 	EXP 	window1: mouseVisible = True
36.7236 	EXP 	window1: mouseVisible = False
36.7237 	EXP 	window1: mouseVisible = True
36.7401 	EXP 	window1: mouseVisible = False
36.7407 	EXP 	window1: mouseVisible = True
36.7567 	EXP 	window1: mouseVisible = False
36.7568 	EXP 	window1: mouseVisible = True
36.8048 	EXP 	window1: mouseVisible = False
36.8058 	EXP 	window1: mouseVisible = True
36.8234 	EXP 	window1: mouseVisible = False
36.8238 	EXP 	window1: mouseVisible = True
36.8402 	EXP 	window1: mouseVisible = False
36.8404 	EXP 	window1: mouseVisible = True
36.8568 	EXP 	window1: mouseVisible = False
36.8574 	EXP 	window1: mouseVisible = True
36.8732 	EXP 	window1: mouseVisible = False
36.8734 	EXP 	window1: mouseVisible = True
36.8903 	EXP 	window1: mouseVisible = False
36.8910 	EXP 	window1: mouseVisible = True
36.9068 	EXP 	window1: mouseVisible = False
36.9069 	EXP 	window1: mouseVisible = True
36.9235 	EXP 	window1: mouseVisible = False
36.9237 	EXP 	window1: mouseVisible = True
36.9404 	EXP 	window1: mouseVisible = False
36.9406 	EXP 	window1: mouseVisible = True
36.9570 	EXP 	window1: mouseVisible = False
36.9572 	EXP 	window1: mouseVisible = True
36.9738 	EXP 	window1: mouseVisible = False
36.9740 	EXP 	window1: mouseVisible = True
36.9903 	EXP 	window1: mouseVisible = False
36.9905 	EXP 	window1: mouseVisible = True
37.0069 	EXP 	window1: mouseVisible = False
37.0070 	EXP 	window1: mouseVisible = True
37.0235 	EXP 	window1: mouseVisible = False
37.0236 	EXP 	window1: mouseVisible = True
37.0400 	EXP 	window1: mouseVisible = False
37.0407 	EXP 	window1: mouseVisible = True
37.0566 	EXP 	window1: mouseVisible = False
37.0568 	EXP 	window1: mouseVisible = True
37.1056 	EXP 	window1: mouseVisible = False
37.1063 	EXP 	window1: mouseVisible = True
37.1231 	EXP 	window1: mouseVisible = False
37.1235 	EXP 	window1: mouseVisible = True
37.1396 	EXP 	window1: mouseVisible = False
37.1398 	EXP 	window1: mouseVisible = True
37.1567 	EXP 	window1: mouseVisible = False
37.1569 	EXP 	window1: mouseVisible = True
37.2139 	EXP 	window1: mouseVisible = False
37.2145 	EXP 	window1: mouseVisible = True
37.2233 	EXP 	window1: mouseVisible = False
37.2238 	EXP 	window1: mouseVisible = True
37.2401 	EXP 	window1: mouseVisible = False
37.2404 	EXP 	window1: mouseVisible = True
37.2566 	EXP 	window1: mouseVisible = False
37.2567 	EXP 	window1: mouseVisible = True
37.3076 	EXP 	window1: mouseVisible = False
37.3084 	EXP 	window1: mouseVisible = True
37.3233 	EXP 	window1: mouseVisible = False
37.3236 	EXP 	window1: mouseVisible = True
37.3405 	EXP 	window1: mouseVisible = False
37.3412 	EXP 	window1: mouseVisible = True
37.3569 	EXP 	window1: mouseVisible = False
37.3571 	EXP 	window1: mouseVisible = True
37.3739 	EXP 	window1: mouseVisible = False
37.3741 	EXP 	window1: mouseVisible = True
37.3902 	EXP 	window1: mouseVisible = False
37.3904 	EXP 	window1: mouseVisible = True
37.4067 	EXP 	window1: mouseVisible = False
37.4069 	EXP 	window1: mouseVisible = True
37.4234 	EXP 	window1: mouseVisible = False
37.4236 	EXP 	window1: mouseVisible = True
37.4401 	EXP 	window1: mouseVisible = False
37.4402 	EXP 	window1: mouseVisible = True
37.4568 	EXP 	window1: mouseVisible = False
37.4570 	EXP 	window1: mouseVisible = True
37.4733 	EXP 	window1: mouseVisible = False
37.4735 	EXP 	window1: mouseVisible = True
37.4900 	EXP 	window1: mouseVisible = False
37.4901 	EXP 	window1: mouseVisible = True
37.5068 	EXP 	window1: mouseVisible = False
37.5070 	EXP 	window1: mouseVisible = True
37.5235 	EXP 	window1: mouseVisible = False
37.5237 	EXP 	window1: mouseVisible = True
37.5401 	EXP 	window1: mouseVisible = False
37.5403 	EXP 	window1: mouseVisible = True
37.5568 	EXP 	window1: mouseVisible = False
37.5579 	EXP 	window1: mouseVisible = True
37.5732 	EXP 	window1: mouseVisible = False
37.5734 	EXP 	window1: mouseVisible = True
37.5898 	EXP 	window1: mouseVisible = False
37.5904 	EXP 	window1: mouseVisible = True
37.6067 	EXP 	window1: mouseVisible = False
37.6069 	EXP 	window1: mouseVisible = True
37.6233 	EXP 	window1: mouseVisible = False
37.6240 	EXP 	window1: mouseVisible = True
37.6398 	EXP 	window1: mouseVisible = False
37.6403 	EXP 	window1: mouseVisible = True
37.6567 	EXP 	window1: mouseVisible = False
37.6570 	EXP 	window1: mouseVisible = True
37.6733 	EXP 	window1: mouseVisible = False
37.6736 	EXP 	window1: mouseVisible = True
37.6898 	EXP 	window1: mouseVisible = False
37.6900 	EXP 	window1: mouseVisible = True
37.7064 	EXP 	window1: mouseVisible = False
37.7066 	EXP 	window1: mouseVisible = True
37.7231 	EXP 	window1: mouseVisible = False
37.7233 	EXP 	window1: mouseVisible = True
37.7395 	EXP 	window1: mouseVisible = False
37.7397 	EXP 	window1: mouseVisible = True
37.7565 	EXP 	window1: mouseVisible = False
37.7570 	EXP 	window1: mouseVisible = True
37.8133 	EXP 	window1: mouseVisible = False
37.8149 	EXP 	window1: mouseVisible = True
37.8231 	EXP 	window1: mouseVisible = False
37.8233 	EXP 	window1: mouseVisible = True
37.8398 	EXP 	window1: mouseVisible = False
37.8406 	EXP 	window1: mouseVisible = True
37.8566 	EXP 	window1: mouseVisible = False
37.8568 	EXP 	window1: mouseVisible = True
37.9070 	EXP 	window1: mouseVisible = False
37.9078 	EXP 	window1: mouseVisible = True
37.9236 	EXP 	window1: mouseVisible = False
37.9246 	EXP 	window1: mouseVisible = True
37.9398 	EXP 	window1: mouseVisible = False
37.9400 	EXP 	window1: mouseVisible = True
37.9566 	EXP 	window1: mouseVisible = False
37.9571 	EXP 	window1: mouseVisible = True
37.9734 	EXP 	window1: mouseVisible = False
37.9735 	EXP 	window1: mouseVisible = True
37.9897 	EXP 	window1: mouseVisible = False
37.9898 	EXP 	window1: mouseVisible = True
38.0065 	EXP 	window1: mouseVisible = False
38.0067 	EXP 	window1: mouseVisible = True
38.0233 	EXP 	window1: mouseVisible = False
38.0235 	EXP 	window1: mouseVisible = True
38.0394 	EXP 	window1: mouseVisible = False
38.0396 	EXP 	window1: mouseVisible = True
38.0567 	EXP 	window1: mouseVisible = False
38.0574 	EXP 	window1: mouseVisible = True
38.0729 	EXP 	window1: mouseVisible = False
38.0730 	EXP 	window1: mouseVisible = True
38.0898 	EXP 	window1: mouseVisible = False
38.0904 	EXP 	window1: mouseVisible = True
38.1064 	EXP 	window1: mouseVisible = False
38.1066 	EXP 	window1: mouseVisible = True
38.1234 	EXP 	window1: mouseVisible = False
38.1241 	EXP 	window1: mouseVisible = True
38.1398 	EXP 	window1: mouseVisible = False
38.1407 	EXP 	window1: mouseVisible = True
38.1562 	EXP 	window1: mouseVisible = False
38.1567 	EXP 	window1: mouseVisible = True
38.1726 	EXP 	window1: mouseVisible = False
38.1731 	EXP 	window1: mouseVisible = True
38.1897 	EXP 	window1: mouseVisible = False
38.1903 	EXP 	window1: mouseVisible = True
38.2062 	EXP 	window1: mouseVisible = False
38.2067 	EXP 	window1: mouseVisible = True
38.2230 	EXP 	window1: mouseVisible = False
38.2237 	EXP 	window1: mouseVisible = True
38.2395 	EXP 	window1: mouseVisible = False
38.2397 	EXP 	window1: mouseVisible = True
38.2567 	EXP 	window1: mouseVisible = False
38.2577 	EXP 	window1: mouseVisible = True
38.3203 	EXP 	window1: mouseVisible = False
38.3218 	EXP 	window1: mouseVisible = True
38.3396 	EXP 	window1: mouseVisible = False
38.3401 	EXP 	window1: mouseVisible = True
38.3562 	EXP 	window1: mouseVisible = False
38.3564 	EXP 	window1: mouseVisible = True
38.3730 	EXP 	window1: mouseVisible = False
38.3732 	EXP 	window1: mouseVisible = True
38.3898 	EXP 	window1: mouseVisible = False
38.3899 	EXP 	window1: mouseVisible = True
38.4066 	EXP 	window1: mouseVisible = False
38.4068 	EXP 	window1: mouseVisible = True
38.4232 	EXP 	window1: mouseVisible = False
38.4234 	EXP 	window1: mouseVisible = True
38.4397 	EXP 	window1: mouseVisible = False
38.4399 	EXP 	window1: mouseVisible = True
38.4566 	EXP 	window1: mouseVisible = False
38.4568 	EXP 	window1: mouseVisible = True
38.4728 	EXP 	window1: mouseVisible = False
38.4730 	EXP 	window1: mouseVisible = True
38.4898 	EXP 	window1: mouseVisible = False
38.4900 	EXP 	window1: mouseVisible = True
38.5064 	EXP 	window1: mouseVisible = False
38.5065 	EXP 	window1: mouseVisible = True
38.5233 	EXP 	window1: mouseVisible = False
38.5234 	EXP 	window1: mouseVisible = True
38.5397 	EXP 	window1: mouseVisible = False
38.5399 	EXP 	window1: mouseVisible = True
38.5564 	EXP 	window1: mouseVisible = False
38.5572 	EXP 	window1: mouseVisible = True
38.5731 	EXP 	window1: mouseVisible = False
38.5740 	EXP 	window1: mouseVisible = True
38.5898 	EXP 	window1: mouseVisible = False
38.5903 	EXP 	window1: mouseVisible = True
38.6061 	EXP 	window1: mouseVisible = False
38.6063 	EXP 	window1: mouseVisible = True
38.6230 	EXP 	window1: mouseVisible = False
38.6237 	EXP 	window1: mouseVisible = True
38.6396 	EXP 	window1: mouseVisible = False
38.6398 	EXP 	window1: mouseVisible = True
38.6561 	EXP 	window1: mouseVisible = False
38.6563 	EXP 	window1: mouseVisible = True
38.7191 	EXP 	window1: mouseVisible = False
38.7201 	EXP 	window1: mouseVisible = True
38.7396 	EXP 	window1: mouseVisible = False
38.7398 	EXP 	window1: mouseVisible = True
38.7562 	EXP 	window1: mouseVisible = False
38.7564 	EXP 	window1: mouseVisible = True
38.7730 	EXP 	window1: mouseVisible = False
38.7735 	EXP 	window1: mouseVisible = True
38.7898 	EXP 	window1: mouseVisible = False
38.7905 	EXP 	window1: mouseVisible = True
38.8063 	EXP 	window1: mouseVisible = False
38.8066 	EXP 	window1: mouseVisible = True
38.8230 	EXP 	window1: mouseVisible = False
38.8238 	EXP 	window1: mouseVisible = True
38.8394 	EXP 	window1: mouseVisible = False
38.8395 	EXP 	window1: mouseVisible = True
38.8564 	EXP 	window1: mouseVisible = False
38.8568 	EXP 	window1: mouseVisible = True
38.8728 	EXP 	window1: mouseVisible = False
38.8732 	EXP 	window1: mouseVisible = True
38.8896 	EXP 	window1: mouseVisible = False
38.8897 	EXP 	window1: mouseVisible = True
38.9062 	EXP 	window1: mouseVisible = False
38.9065 	EXP 	window1: mouseVisible = True
38.9231 	EXP 	window1: mouseVisible = False
38.9233 	EXP 	window1: mouseVisible = True
38.9394 	EXP 	window1: mouseVisible = False
38.9396 	EXP 	window1: mouseVisible = True
38.9561 	EXP 	window1: mouseVisible = False
38.9562 	EXP 	window1: mouseVisible = True
38.9727 	EXP 	window1: mouseVisible = False
38.9728 	EXP 	window1: mouseVisible = True
38.9897 	EXP 	window1: mouseVisible = False
38.9899 	EXP 	window1: mouseVisible = True
39.0063 	EXP 	window1: mouseVisible = False
39.0064 	EXP 	window1: mouseVisible = True
39.0231 	EXP 	window1: mouseVisible = False
39.0233 	EXP 	window1: mouseVisible = True
39.0395 	EXP 	window1: mouseVisible = False
39.0403 	EXP 	window1: mouseVisible = True
39.0560 	EXP 	window1: mouseVisible = False
39.0561 	EXP 	window1: mouseVisible = True
39.0730 	EXP 	window1: mouseVisible = False
39.0737 	EXP 	window1: mouseVisible = True
39.0893 	EXP 	window1: mouseVisible = False
39.0895 	EXP 	window1: mouseVisible = True
39.1061 	EXP 	window1: mouseVisible = False
39.1067 	EXP 	window1: mouseVisible = True
39.1226 	EXP 	window1: mouseVisible = False
39.1228 	EXP 	window1: mouseVisible = True
39.1393 	EXP 	window1: mouseVisible = False
39.1402 	EXP 	window1: mouseVisible = True
39.1558 	EXP 	window1: mouseVisible = False
39.1566 	EXP 	window1: mouseVisible = True
39.2059 	EXP 	window1: mouseVisible = False
39.2066 	EXP 	window1: mouseVisible = True
39.2229 	EXP 	window1: mouseVisible = False
39.2233 	EXP 	window1: mouseVisible = True
39.2393 	EXP 	window1: mouseVisible = False
39.2395 	EXP 	window1: mouseVisible = True
39.2558 	EXP 	window1: mouseVisible = False
39.2560 	EXP 	window1: mouseVisible = True
39.2726 	EXP 	window1: mouseVisible = False
39.2728 	EXP 	window1: mouseVisible = True
39.2894 	EXP 	window1: mouseVisible = False
39.2901 	EXP 	window1: mouseVisible = True
39.3057 	EXP 	window1: mouseVisible = False
39.3059 	EXP 	window1: mouseVisible = True
39.3228 	EXP 	window1: mouseVisible = False
39.3233 	EXP 	window1: mouseVisible = True
39.3391 	EXP 	window1: mouseVisible = False
39.3395 	EXP 	window1: mouseVisible = True
39.3559 	EXP 	window1: mouseVisible = False
39.3564 	EXP 	window1: mouseVisible = True
39.4123 	EXP 	window1: mouseVisible = False
39.4134 	EXP 	window1: mouseVisible = True
39.4160 	DATA 	Keypress: escape
39.4228 	EXP 	window1: mouseVisible = False
39.4230 	EXP 	window1: mouseVisible = True
39.4393 	EXP 	window1: mouseVisible = False
39.4396 	EXP 	window1: mouseVisible = True
39.4559 	EXP 	window1: mouseVisible = False
39.4561 	EXP 	window1: mouseVisible = True
39.5063 	EXP 	window1: mouseVisible = False
39.5072 	EXP 	window1: mouseVisible = True
39.5230 	EXP 	window1: mouseVisible = False
39.5238 	EXP 	window1: mouseVisible = True
39.5396 	EXP 	window1: mouseVisible = False
39.5398 	EXP 	window1: mouseVisible = True
39.5563 	EXP 	window1: mouseVisible = False
